Survey,id,Municipality,Code_ine,Province,CCAA,Reindustrialization,Renaturalization,Preservation,WeightAsPontes,WeightSpain,filter_$,NearestPowerPlantName,PowerPlantCluster,Dist_to_nearest_plant
1,1430,Tineo,33073,Asturias,2,8,7,5,.676045072913876,.674558178569255,0,Power plant Narcea,Asturias,1.37756884747915
1,1429,Jerez de los Caballeros,6070,Badajoz,11,3,10,5,.676045072913876,.674558178569255,0,Power plant Puente Nuevo,Córdoba,165.104624573491
1,1428,Orio,20061,Guipúzcoa,4,8,10,8,.676045072913876,.674558178569255,0,Power plant Escatrón,Teruel,265.596711707434
1,1427,Lerín,31152,Navarra,5,10,10,5,.288630219289262,.287995405638601,0,Power plant Escatrón,Teruel,189.018548157941
1,1426,Mora de Rubielos,44158,Teruel,7,5,8,6,.301935334274582,.301271257338056,0,Power plant de Escucha,Teruel,64
1,1425,Herrera de Pisuerga,34083,Palencia,9,6,5,10,.325479258324308,.324763398852974,0,Power plant Velilla,Palencia,55.4536030342199
1,1424,Artziniega,1004,Alava,4,8,5,8,.288630219289262,.287995405638601,0,Power plant Velilla,Palencia,144.517721868929
1,1423,Ituero y Lama,40104,Segovia,9,6,8,6,.289349300547048,.288712905348206,0,Power plant Velilla,Palencia,229.410382650663
1,1422,Mundaka,48068,Vizcaya,4,10,10,10,.288630219289262,.287995405638601,0,Power plant Velilla,Palencia,186.710324770479
1,1421,Artziniega,1004,Alava,4,10,10,10,.289349300547048,.288712905348206,0,Power plant Velilla,Palencia,144.517721868929
1,1420,Montesa,46174,Valencia/València,13,5,0,10,.288630219289262,.287995405638601,0,Power plant de Escucha,Teruel,208.672145252097
1,1419,Busturia,48021,Vizcaya,4,0,0,2,.325479258324308,.324763398852974,0,Power plant Velilla,Palencia,184.845504044323
1,1418,Pontedeva,32064,Ourense,1,5,8,8,.325479258324308,.324763398852974,0,Power plant Meirama,Coruna,113.230589757283
1,1417,Morales del Vino,44158,Teruel,9,0,10,10,.676495224311756,.675007339903611,0,Power plant de Escucha,Teruel,63.1167301143842
1,1416,Autol,26021,La Rioja,6,1,9,8,.676495224311756,.675007339903611,0,Power plant de Escucha,Teruel,182.413017565765
1,1415,Colindres,39023,Cantabria,3,10,10,5,.676495224311756,.675007339903611,0,Power plant Velilla,Palencia,131.396436415674
1,1414,Villagonzalo Pedernales,9434,Burgos,9,5,10,6,.331980789917225,.331250630969504,0,Power plant Velilla,Palencia,110.498603822532
1,1413,Cazalegas,45045,Toledo,10, , , ,.325479258324308,.324763398852974,0,Power plant de Puertollano,Ciudad Real,158.146739947488
1,1412,Valdepiélagos,28163,Madrid,8,5,7,8,.301935334274582,.301271257338056,0,Power plant de Puertollano,Ciudad Real,241.420435510643
1,1411,Lloret de Vistalegre,7028,Illes Balears,14, , , ,.331980789917225,.331250630969504,0,Power plant Cercs,Lleida,299.269343409961
1,1410,Alforja,43009,Tarragona,12,0,10,10,.331980789917225,.331250630969504,0,Power plant Escatrón,Teruel,107.621718161344
1,1409,Fornelos de Montes,36019,Pontevedra,1,5,0,8,.331980789917225,.331250630969504,0,Power plant Meirama,Coruna,92.9548374400987
1,1408,Castellar de Santiago,13033,Ciudad Real,10,5,5,5,.331980789917225,.331250630969504,0,Power plant de Puertollano,Ciudad Real,74.3409238080985
1,1407,Pitillas,31205,Navarra,5,5,9,5,.288630219289262,.287995405638601,0,Power plant Escatrón,Teruel,163.292943313021
1,1406,Guitiriz,27022,Lugo,1,5,10,10,.796391966262222,.794640380815955,0, Power plant As Pontes,Coruna,26.1043776731342
1,1405,Jerez de los Caballeros,6070,Badajoz,11,0,10,10,.796391966262222,.794640380815955,0,Power plant Puente Nuevo,Córdoba,165.104624573491
1,1404,Almagro,13013,Ciudad Real,10,8,5,10,.796391966262222,.794640380815955,0,Power plant de Puertollano,Ciudad Real,44.0887974939354
1,1403,Alconchel,6007,Badajoz,11, , , ,.288630219289262,.287995405638601,0,Power plant Puente Nuevo,Córdoba,198.525808613299
1,1402,Gandesa,18905,Tarragona,12,6,10,10,.796391966262222,.794640380815955,0,Power plant de Puertollano,Ciudad Real,172.421455071649
1,1401,Marines,46161,Valencia/València,13,7,10,8,.331980789917225,.331250630969504,0,Power plant de Escucha,Teruel,123.203041894528
1,1400,Oliana,25149,Lleida,12,7,10,10,.288630219289262,.287995405638601,0,Power plant Cercs,Lleida,45.0503970407326
1,1399,Alforja,43009,Tarragona,12,6,8,8,.325479258324308,.324763398852974,0,Power plant Escatrón,Teruel,107.621718161344
1,1398,Jerez de los Caballeros,6070,Badajoz,11,8,8,8,.676045072913876,.674558178569255,0,Power plant Puente Nuevo,Córdoba,165.104624573491
1,1397,Lumbier,31159,Navarra,5,3,5,5,.289349300547048,.288712905348206,0,Power plant Escatrón,Teruel,170.064544596982
1,1396,Algaida,7004,Illes Balears,14,8,8,9,.694790496982406,.693262373929594,0,Power plant Cercs,Lleida,303.147645650933
1,1395,Corella,31077,Navarra,5,3,6,10,.694790496982406,.693262373929594,0,Power plant de Escucha,Teruel,166.128717893342
1,1394,Xaló,3081,Alicante/Alacant,13,7,8,9,.676045072913876,.674558178569255,0,Power plant de Escucha,Teruel,242.735982674634
1,1393,Oroso,15060,Coruna,1,8,8,8,.796391966262222,.794640380815955,1,Power plant Meirama,Coruna,18.9612428841162
1,1392,Montesa,46174,Valencia/València,13,7,8,10,.288630219289262,.287995405638601,0,Power plant de Escucha,Teruel,208.672145252097
1,1391,Alconchel,6007,Badajoz,11,6,5,7,.325479258324308,.324763398852974,0,Power plant Puente Nuevo,Córdoba,198.525808613299
1,1390,"Pobla de Cérvoles, La",25169,LLeida,12, ,5,7,.325479258324308,.324763398852974,0,Power plant Escatrón,Teruel,100.756706262694
1,1389,Aldeanueva del Camino,10015,Cáceres,11,7,10,6,.289349300547048,.288712905348206,0,Power plant Puente Nuevo,Córdoba,254.146198544659
1,1388,Torrent,46244,Valencia/València,13,3,6,4,.288630219289262,.287995405638601,0,Power plant de Escucha,Teruel,157.140357064656
1,1387,Batea,43022,Tarragona,12,9,7,7,.325479258324308,.324763398852974,0,Power plant Escatrón,Teruel,55.7494329885277
1,1386,Sierra Engarcerán,12105,Castellon,13,10,6, ,.288630219289262,.287995405638601,0,Power plant Andorra,Teruel,87.5815968600874
1,1385,Autol,26021,La Rioja,6, , , ,.796391966262222,.794640380815955,0,Power plant de Escucha,Teruel,182.413017565765
1,1384,Cintruénigo,31072,Navarra,5,0,10,6,.796391966262222,.794640380815955,0,Power plant de Escucha,Teruel,161.710856762906
1,1383,Herrera de Pisuerga,34083,Palencia,9,4,9,10,.288630219289262,.287995405638601,0,Power plant Velilla,Palencia,55.4536030342199
1,1382,Nava del Rey,47101,Valladolid,9,9,4,8,.325479258324308,.324763398852974,0,Power plant Velilla,Palencia,164.02710140907
1,1381,Zaidín,22254,Huesca,7,10,10,0,.325479258324308,.324763398852974,0,Power plant Escatrón,Teruel,61.9700149084558
1,1380,Zaidín,22254,Huesca,7,8,9,9,.288630219289262,.287995405638601,0,Power plant Escatrón,Teruel,61.9700149084558
1,1379,Vilamartín de Valdeorras,32088,Ourense,1,6,8,7,.289349300547048,.288712905348206,0,Power plant Compostilla II,León,43.5628424165793
1,1378,Madrigal de las Altas Torres,5114,Ávila,9,5,8,6,.289349300547048,.288712905348206,0,Power plant Velilla,Palencia,192.854577787977
1,1377,Coirós,15027,Coruna,1, , ,8,.288630219289262,.287995405638601,1,Power plant Meirama,Coruna,23.6487268732815
1,1376,Càlig,12034,Castellon,13,7,5,7,.325479258324308,.324763398852974,0,Power plant Andorra,Teruel,88.7282102745343
1,1375,Ituero y Lama,40104,Segovia,9,3,5,9,.325479258324308,.324763398852974,0,Power plant Velilla,Palencia,229.410382650663
1,1374,Busturia,48021,Vizcaya,4,8,5,8,.288630219289262,.287995405638601,0,Power plant Velilla,Palencia,184.845504044323
1,1373,Ontur,2056,Albacete,10,6,8,6,.288630219289262,.287995405638601,0,Power plant Carboneras,Almería,185.44173273424
1,1372,Lerín,31152,Navarra,5,8,7,5,.288630219289262,.287995405638601,0,Power plant Escatrón,Teruel,189.018548157941
1,1371,"Catllar, El",43043,Tarragona,12,10,10,5,.676045072913876,.674558178569255,0,Power plant Cercs,Lleida,119.935335149671
1,1370,Cabrillanes,24029,León,9,6,5,10,.288630219289262,.287995405638601,0,Power plant La Pereda,Asturias,44.4114166085141
1,1369,Artziniega,1004,Alava,4,10,10,10,.288630219289262,.287995405638601,0,Power plant Velilla,Palencia,144.517721868929
1,1368,Marines,46161,Valencia/València,13,8,10,9,.288630219289262,.287995405638601,0,Power plant de Escucha,Teruel,123.203041894528
1,1367,Busturia,48021,Vizcaya,4, ,5,0,.288630219289262,.287995405638601,0,Power plant Velilla,Palencia,184.845504044323
1,1366,"Ronquillo, El",41083,Sevilla,15,5,0,10,.288630219289262,.287995405638601,0,Power plant Puente Nuevo,Córdoba,116.547178317431
1,1365,Arzúa,15006,Coruna,1,3,10,5,.676045072913876,.674558178569255,1,Power plant Meirama,Coruna,32.6343519303541
1,1364,"Catllar, El",43043,Tarragona,12,10,10,10,.676045072913876,.674558178569255,0,Power plant Cercs,Lleida,119.935335149671
1,1363,Albudeite,30004,Murcia,16,6,5,8,.288630219289262,.287995405638601,0,Power plant Carboneras,Almería,124.802559820303
1,1362,Chozas de Canales,45056,Toledo,10,5,10,7,.749434257506473,.747785950901192,0,Power plant de Puertollano,Ciudad Real,162.547879252871
1,1361,Begur,17013,Girona,12,0,0,10,.796391966262222,.794640380815955,0,Power plant Cercs,Lleida,114.034742494398
1,1360,Alforja,43009,Tarragona,12,7,10,8,.331980789917225,.331250630969504,0,Power plant Escatrón,Teruel,107.621718161344
1,1358,Girona,17079,Girona,12,10, ,10,2.51990453283326,2.51436225177986,0,Power plant Cercs,Lleida,83.721040849545
1,1357,Coca,40057,Segovia,9,5,7,8,.301935334274582,.301271257338056,0,Power plant Velilla,Palencia,180.953758458497
1,1356,Binaced,22060,Huesca,7,3,5,9,.301935334274582,.301271257338056,0,Power plant Escatrón,Teruel,71.5245409805465
1,1355,Lloret de Vistalegre,7028,Illes Balears,14,1,9,10,.331980789917225,.331250630969504,0,Power plant Cercs,Lleida,299.269343409961
1,1354,Madrigal de las Altas Torres,5114,Ávila,9,0,2,8,.325479258324308,.324763398852974,0,Power plant Velilla,Palencia,192.854577787977
1,1353,Arteixo,15005,Coruna,1, , ,6,1.4125160179956,1.4094093285706,1,Power plant Meirama,Coruna,16.5391297960765
1,1352,Almonaster la Real,21004,Huelva,15, ,10,7,.301935334274582,.301271257338056,0,Power plant Puente Nuevo,Córdoba,166.088693581512
1,1351,Soria,42173,Soria,9,8,0,8,1.4125160179956,1.4094093285706,0,Power plant de Escucha,Teruel,192.986899397436
1,1350,"Secuita, La",43144,Tarragona,12,4,10,8,.301935334274582,.301271257338056,0,Power plant Cercs,Lleida,117.785438337725
1,1349,Villagonzalo Pedernales,9434,Burgos,9,7,6,7,.331980789917225,.331250630969504,0,Power plant Velilla,Palencia,110.498603822532
1,1347,Artziniega,1004,Alava,4,5,5,5,.288135541356472,.28750181570105,0,Power plant Velilla,Palencia,144.517721868929
1,1346,Marines,46161,Valencia/València,13,10,10,10,.288135541356472,.28750181570105,0,Power plant de Escucha,Teruel,123.203041894528
1,1345,Sant Cugat del Vallès,8205,Barcelona,12,8,10,5,2.51990453283326,2.51436225177986,0,Power plant Cercs,Lleida,81.3678417954504
1,1344,Barcelona,8019,Barcelona,12,6,7,6,1.12308304979293,1.12061293958552,0,Power plant Cercs,Lleida,89.6468182298583
1,1342,Almería,4013,Almería,15,4,0,10,1.57368403519907,1.57022287264363,0,Power plant Carboneras,Almería,41.17652340572
1,1341,Salamanca,37274,Salamanca,9,0,0,0,2.51990453283326,2.51436225177986,0,Power plant Compostilla II,León,197.07308235504
1,1340,Castellar de Santiago,13033,Ciudad Real,10,0,10,10,.331980789917225,.331250630969504,0,Power plant de Puertollano,Ciudad Real,74.3409238080985
1,1339,Vilamartín de Valdeorras,32088,Ourense,1,6,6,9,.301935334274582,.301271257338056,0,Power plant Compostilla II,León,43.5628424165793
1,1338,Fornelos de Montes,36019,Pontevedra,1,5,0,8,.331980789917225,.331250630969504,0,Power plant Meirama,Coruna,92.9548374400987
1,1337,Selaya,39082,Cantabria,3,7,5,5,.301935334274582,.301271257338056,0,Power plant Velilla,Palencia,98.5995353552244
1,1336,Marines,46161,Valencia/València,13, , , ,.331980789917225,.331250630969504,0,Power plant de Escucha,Teruel,123.203041894528
1,1335,Sidamon,25205,Lleida,12,0,0,5,.289349300547048,.288712905348206,0,Power plant Cercs,Lleida,104.614531548294
1,1334,Mora de Rubielos,44158,Teruel,7,8,10,8,.301935334274582,.301271257338056,0,Power plant de Escucha,Teruel,64
1,1333,Cuenca,16078,Cuenca,10,5,10,10,1.57368403519907,1.57022287264363,0,Power plant de Escucha,Teruel,121.843048226277
1,1332,València,46250,Valencia/València,13,5,8,10,1.12308304979293,1.12061293958552,0,Power plant de Escucha,Teruel,159.522029057187
1,1330,Eivissa,7026,Illes Balears,14,0,0,10,1.4125160179956,1.4094093285706,0,Power plant Andorra,Teruel,279.84141234405
1,1329,Sevilla,41091,Sevilla,15,7,7,7,1.12308304979293,1.12061293958552,0,Power plant Puente Nuevo,Córdoba,120.312972794418
1,1327,Mieres,33037,Asturias,2,9,8,8,.289349300547048,.288712905348206,0,Power plant La Pereda,Asturias,6.25840209059961
1,1325,Cartagena,30016,Murcia,16,8,2,7,2.51990453283326,2.51436225177986,0,Power plant Carboneras,Almería,108.642572670368
1,1324,Selaya,39082,Cantabria,3,8,8,8,.289349300547048,.288712905348206,0,Power plant Velilla,Palencia,98.5995353552244
1,1323,Teruel,44216,Teruel,7,7,8,9,1.71991584484558,1.71613305987253,0,Power plant de Escucha,Teruel,57.8403222682999
1,1322,Madrid,28079,Madrid,8,10,7,10,.95535459746218,.953253389414096,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1321,Alforja,43009,Tarragona,12,5,5,5,.331980789917225,.331250630969504,0,Power plant Escatrón,Teruel,107.621718161344
1,1320,Bétera,46117,Valencia,13,9,8,9,1.4125160179956,1.4094093285706,0,Power plant de Escucha,Teruel,145.612828927762
1,1318,Madrid,28079,Madrid,8,10,10,10,1.12308304979293,1.12061293958552,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1317,Guadassuar,46139,Valencia/València,13,6,9,7,.676495224311756,.675007339903611,0,Power plant de Escucha,Teruel,182.958450038125
1,1316,Mundaka,48068,Vizcaya,4,2,6,9,.288135541356472,.28750181570105,0,Power plant Velilla,Palencia,186.710324770479
1,1314,Marines,46161,Valencia/València,13,5,8,8,.288135541356472,.28750181570105,0,Power plant de Escucha,Teruel,123.203041894528
1,1313,Madrid,28079,Madrid,8,8,9,2,1.12308304979293,1.12061293958552,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1312,Madrid,28079,Madrid,8,8,5,10,1.00960602148161,1.00738549278644,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1311,Chozas de Canales,45056,Toledo,10,9,10,10,.749434257506473,.747785950901192,0,Power plant de Puertollano,Ciudad Real,162.547879252871
1,1310,Madrid,28079,Madrid,8,7,8,0,1.12308304979293,1.12061293958552,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1309,Zaragoza,50297,Zaragoza,7,6,9, ,1.12308304979293,1.12061293958552,0,Power plant Escatrón,Teruel,66.2621296661971
1,1308,Zaragoza,50297,Zaragoza,7,10,10,10,1.00960602148161,1.00738549278644,0,Power plant Escatrón,Teruel,66.2621296661971
1,1307,Binaced,22060,Huesca,7, , , ,.289349300547048,.288712905348206,0,Power plant Escatrón,Teruel,71.5245409805465
1,1305,Almonaster la Real,21004,Huelva,15, , , ,.289349300547048,.288712905348206,0,Power plant Puente Nuevo,Córdoba,166.088693581512
1,1304,"Secuita, La",43144,Tarragona,12,6,7,6,.289349300547048,.288712905348206,0,Power plant Cercs,Lleida,117.785438337725
1,1303,Colindres,39023,Cantabria,3,10,10,10,.749434257506473,.747785950901192,0,Power plant Velilla,Palencia,131.396436415674
1,1302,Alburquerque,6006,Badajoz,11,7,1,5,.749434257506473,.747785950901192,0,Power plant Puente Nuevo,Córdoba,214.14562167251
1,1301,Vilamartín de Valdeorras,32088,Ourense,1,7,6,8,.289349300547048,.288712905348206,0,Power plant Compostilla II,León,43.5628424165793
1,1300,Santa Cecília de Voltregà,8243,Barcelona,12, ,5,0,.288630219289262,.287995405638601,0,Power plant Cercs,Lleida,35.3700637453307
1,1299,Busturia,48021,Vizcaya,4,9, ,9,.325479258324308,.324763398852974,0,Power plant Velilla,Palencia,184.845504044323
1,1298,Mendaro,20901,Guipúzcoa,4,7,6,9,.749434257506473,.747785950901192,0,Power plant Velilla,Palencia,207.643289140747
1,1296,Outeiro de Rei,27039,Lugo,1,6,10,2,.796391966262222,.794640380815955,0, Power plant As Pontes,Coruna,43.2458584257445
1,1295,Ferrol,15036,Coruna,1,8,5,7,2.51990453283326,2.51436225177986,1,Power plant Meirama,Coruna,39.6494821336363
1,1294,Peníscola/Peñíscola,12089,Castellon,13,7,5,8,.796391966262222,.794640380815955,0,Power plant Andorra,Teruel,97.3245483655343
1,1293,Arzúa,15006,Coruna,1,0,10,6,.796391966262222,.794640380815955,1,Power plant Meirama,Coruna,32.6343519303541
1,1292,Guitiriz,27022,Lugo,1,6,8,10,.74394357293993,.742307342552874,0, Power plant As Pontes,Coruna,26.1043776731342
1,1291,San Cibrao das Viñas,32075,Ourense,1,10,10,10,.796391966262222,.794640380815955,0,Power plant Meirama,Coruna,108.899957209841
1,1289,Oroso,15060,Coruna,1,6,10,10,.796391966262222,.794640380815955,1,Power plant Meirama,Coruna,18.9612428841162
1,1288,Colindres,39023,Cantabria,3,10, , ,.676045072913876,.674558178569255,0,Power plant Velilla,Palencia,131.396436415674
1,1287,Cembranos, ,León,9,2,6,6,.325479258324308,.324763398852974,0,Power plant La Robla,León,40
1,1286,Buitrago del Lozoya,28027,Madrid,8,5,9,5,.289349300547048,.288712905348206,0,Power plant Velilla,Palencia,229
1,1285,Don Benito,6044,Badajoz,11,8,2,5,1.4125160179956,1.4094093285706,0,Power plant Puente Nuevo,Córdoba,124.563660869895
1,1284,Castellar del Vallès,8051,Barcelona,12,0,0,10,1.53763022979437,1.5342483640218,0,Power plant Cercs,Lleida,64.1170241877023
1,1283,Utebo,50272,Zaragoza,7,0,0,10,1.4125160179956,1.4094093285706,0,Power plant Escatrón,Teruel,73.2908131493109
1,1282,Álora,29012,Málaga,15,0,0,5,1.4125160179956,1.4094093285706,0,Power plant Los Barrios,Cádiz,103.626011400802
1,1280,Valle de Egüés,31086,Navarra,5,8,7,6,1.4125160179956,1.4094093285706,0,Power plant Escatrón,Teruel,197.534534284766
1,1279,Aranguren,31023,Navarra,5,9,8,9,1.4125160179956,1.4094093285706,0,Power plant Escatrón,Teruel,193.799279404625
1,1278,Abegondo,15001,Coruna,1,1,1,5,.74394357293993,.742307342552874,1,Power plant Meirama,Coruna,10.4792443618275
1,1277,"Eliana, l'",46116,Valencia/València,13,8,8,2,1.34271693364885,1.33976376041372,0,Power plant de Escucha,Teruel,141.218986638519
1,1276,Salamanca,37274,Salamanca,9,7,5,10,1.81086486611838,1.8068820477588,0,Power plant Compostilla II,León,197.07308235504
1,1275,Berango,48016,Vizcaya,4,0,10,10,.74394357293993,.742307342552874,0,Power plant Velilla,Palencia,164.182223117537
1,1274,Madrid,28079,Madrid,8,10,9,7,1.00960602148161,1.00738549278644,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1273,Friol,27020,Lugo,1,8,7,3,.74394357293993,.742307342552874,0, Power plant As Pontes,Coruna,44.6814136874834
1,1272,Guitiriz,27022,Lugo,1,10,7,9,.74394357293993,.742307342552874,0, Power plant As Pontes,Coruna,26.1043776731342
1,1271,Villacañas,45185,Toledo,10,8,10,10,.74394357293993,.742307342552874,0,Power plant de Puertollano,Ciudad Real,122.632745927065
1,1269,Sentmenat,8267,Barcelona,12,10,10,10,.74394357293993,.742307342552874,0,Power plant Cercs,Lleida,66.5379830790431
1,1268,Santiago de Compostela,15078,Coruna,1,3,8,8,1.78902598215294,1.78509119626096,1,Power plant Meirama,Coruna,29.8835405918012
1,1267,Noáin (Valle de Elorz)/Noain (Elortzibar),31088,Navarra,5,2,7,5,.74394357293993,.742307342552874,0,Power plant Escatrón,Teruel,190.46232956018
1,1266,Masquefa,8119,Barcelona,12,0,5,5,.74394357293993,.742307342552874,0,Power plant Cercs,Lleida,75.2441539033788
1,1265,Corella,31077,Navarra,5,3,10,5,.796391966262222,.794640380815955,0,Power plant de Escucha,Teruel,166.128717893342
1,1264,Agurain/Salvatierra,1051,Alava,4,10,10,7,.74394357293993,.742307342552874,0,Power plant Velilla,Palencia,202.716878135224
1,1263,Lleida,25120,Lleida,12, , ,5,1.78902598215294,1.78509119626096,0,Power plant Escatrón,Teruel,83.5619494433861
1,1261,Teruel,44216,Teruel,7,7,6,9,1.53763022979437,1.5342483640218,0,Power plant de Escucha,Teruel,57.8403222682999
1,1260,Pamplona/Iruña,31201,Navarra,5,10,10,10,1.78902598215294,1.78509119626096,0,Power plant Escatrón,Teruel,201.290922367584
1,1259,Sevilla,41091,Sevilla,15,5,0,5,.95535459746218,.953253389414096,0,Power plant Puente Nuevo,Córdoba,120.312972794418
1,1258,Cazalegas,45045,Toledo,10,5,10,6,.331980789917225,.331250630969504,0,Power plant de Puertollano,Ciudad Real,158.146739947488
1,1257,Doneztebe/Santesteban,31221,Navarra,5,6,7,6,.331980789917225,.331250630969504,0,Power plant Escatrón,Teruel,232.449553303136
1,1256,Batea,43022,Tarragona,12,10,6, ,.288630219289262,.287995405638601,0,Power plant Escatrón,Teruel,55.7494329885277
1,1255,Coirós,15027,Coruna,1,4,10,10,.325479258324308,.324763398852974,1,Power plant Meirama,Coruna,23.6487268732815
1,1254,Crecente,36014,Pontevedra,1,10,10,10,.325479258324308,.324763398852974,0,Power plant Meirama,Coruna,110.339680218579
1,1253,Herrera de Pisuerga,34083,Palencia,9,0,0,2,.325479258324308,.324763398852974,0,Power plant Velilla,Palencia,55.4536030342199
1,1252,Artziniega,1004,Alava,4,5,8,8,.325479258324308,.324763398852974,0,Power plant Velilla,Palencia,144.517721868929
1,1251,Ituero y Lama,40151,Segovia,9,0,10,10,.331980789917225,.331250630969504,0,Power plant Velilla,Palencia,197.605813831921
1,1250,Algeciras,11004,Cádiz,15,5,6,7,1.78902598215294,1.78509119626096,0,Power plant Los Barrios,Cádiz,8.66760833467859
1,1249,Lerín,31152,Navarra,5,6,5,7,.325479258324308,.324763398852974,0,Power plant Escatrón,Teruel,189.018548157941
1,1248,Garachico,38015,Santa Cruz de Tenerife,19,7,9,2,.676045072913876,.674558178569255,0,Power plant Los Barrios,Cádiz,1370.0710101859
1,1247,Villacañas,45185,Toledo,10, , , ,.694790496982406,.693262373929594,0,Power plant de Puertollano,Ciudad Real,122.632745927065
1,1246,Lumbier,31159,Navarra,5,3,6,4,.289349300547048,.288712905348206,0,Power plant Escatrón,Teruel,170.064544596982
1,1243,Villabona,20075,Guipúzcoa,4,4,10,5,.676045072913876,.674558178569255,0,Power plant Escatrón,Teruel,252.237455735634
1,1242,Autol,26021,La Rioja,6,8,8,9,.74394357293993,.742307342552874,0,Power plant de Escucha,Teruel,182.413017565765
1,1241,Trujillo,10200,Cáceres,11,0,10,10,.694790496982406,.693262373929594,0,Power plant de Puertollano,Ciudad Real,155.865921949085
1,1240,Algodonales,11005,Cádiz,15,7,5,5,.74394357293993,.742307342552874,0,Power plant Los Barrios,Cádiz,78.7702026224293
1,1239,Cazorla,23028,Jaén,15,8,2,8,.676045072913876,.674558178569255,0,Power plant de Puertollano,Ciudad Real,130.255193617742
1,1237,Castropol,33017,Asturias,2,3,6,10,.694790496982406,.693262373929594,0,Power plant Narcea,León,41.1960594537794
1,1235,Celanova,32024,Ourense,1,10,10,10,.676045072913876,.674558178569255,0,Power plant Meirama,Coruna,117.714672207243
1,1234,Usurbil,20073,Guipúzcoa,4,10,10,5,.694790496982406,.693262373929594,0,Power plant Escatrón,Teruel,262.254264409995
1,1231,Murcia,30030,Murcia,16,0,0,8,1.00960602148161,1.00738549278644,0,Power plant Carboneras,Almería,125.568797325632
1,1230,Sevilla,41091,Sevilla,15,10,10,10,.95535459746218,.953253389414096,0,Power plant Puente Nuevo,Córdoba,120.312972794418
1,1229,Madrid,28079,Madrid,8,10,10,10,.95535459746218,.953253389414096,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1227,Murcia,30030,Murcia,16,3,3,9,1.12308304979293,1.12061293958552,0,Power plant Carboneras,Almería,125.568797325632
1,1226,Murcia,30030,Murcia,16,5,4,8,.95535459746218,.953253389414096,0,Power plant Carboneras,Almería,125.568797325632
1,1224,Murcia,30030,Murcia,16,8,2,9,.95535459746218,.953253389414096,0,Power plant Carboneras,Almería,125.568797325632
1,1223,Murcia,30030,Murcia,16,5,10,5,.835342402617764,.833505149535036,0,Power plant Carboneras,Almería,125.568797325632
1,1222,Murcia,30030,Murcia,16,9,10,9,.95535459746218,.953253389414096,0,Power plant Carboneras,Almería,125.568797325632
1,1221,Murcia,30030,Murcia,16,9,8,9,1.00960602148161,1.00738549278644,0,Power plant Carboneras,Almería,125.568797325632
1,1220,Baztan,31050,Navarra,5,5,10,10,.74394357293993,.742307342552874,0,Power plant Escatrón,Teruel,228.657624541921
1,1218,Láncara,27026,Lugo,1,7,8,9,.796391966262222,.794640380815955,0, Power plant As Pontes,Coruna,78
1,1216,Torrelaguna,28151,Madrid,8,4,8,4,.74394357293993,.742307342552874,0,Power plant de Puertollano,Ciudad Real,246.35532593258
1,1214,Montesa,46174,Valencia/València,13,6,5,8,.289349300547048,.288712905348206,0,Power plant de Escucha,Teruel,208.672145252097
1,1213,Teruel,44216,Teruel,7,2,9,8,1.71991584484558,1.71613305987253,0,Power plant de Escucha,Teruel,57.8403222682999
1,1210,Rota,11030,Cádiz,15,10,10,10,1.53763022979437,1.5342483640218,0,Power plant Los Barrios,Cádiz,93.6733083970545
1,1209,A Coruña,15030,Coruna,1, ,4,10,1.57368403519907,1.57022287264363,1,Power plant Meirama,Coruna,19.8029665718876
1,1208,Huelva,21041,Huelva,15,5,9,9,1.57368403519907,1.57022287264363,0,Power plant Los Barrios,Cádiz,175.814265911317
1,1207,Gijón,33024,Asturias,2,5,7,7,1.81086486611838,1.8068820477588,0,Power plant Aboño,Asturias,6.13271641890168
1,1206,Monforte de Lemos,27031,Lugo,1,8,9,8,1.34271693364885,1.33976376041372,0,Power plant Compostilla II,León,76.5781825891398
1,1205,Burlada/Burlata,31060,Navarra,5,8,10,6,.91,.907998544908,0,Power plant Escatrón,Teruel,200.582700215019
1,1204,Málaga,29067,Málaga,15,7,8,8,.95535459746218,.953253389414096,0,Power plant Los Barrios,Cádiz,116.20571530367
1,1203,Pitillas,31205,Navarra,5,10,10,0,.325479258324308,.324763398852974,0,Power plant Escatrón,Teruel,163.292943313021
1,1202,Arucas,35006,Las Palmas,19,10,10,10,1.34271693364885,1.33976376041372,0,Power plant Los Barrios,Cádiz,1299.81086652798
1,1201,Santander,39075,Cantabria,3,6,9,6,1.78902598215294,1.78509119626096,0,Power plant Velilla,Palencia,109.460605321173
1,1200,Estella-Lizarra,31097,Navarra,5,8,10,10,1.34271693364885,1.33976376041372,0,Power plant Escatrón,Teruel,207.67362624527
1,1199,Vic,8298,Barcelona,12,7,6,7,1.4125160179956,1.4094093285706,0,Power plant Cercs,Lleida,42.2317136163371
1,1198,Vic,8298,Barcelona,12, , ,5,1.71991584484558,1.71613305987253,0,Power plant Cercs,Lleida,42.2317136163371
